ID_FONOGRAMA_COLETIVO,ID_FONOGRAMA,ID_COLETIVO
1699,4492,11044
1700,4493,11005
1701,4494,11005
1702,4495,11005
1703,4496,11009
1704,4497,11005
1705,4498,11005
1706,4499,11005
1707,4500,11005
1708,4501,11650
1709,4502,11650
1710,4503,11650
1711,4504,11650
1712,4505,11650
1713,4506,11650
1714,4507,11650
1715,4508,11650
1716,4509,11650
1717,4510,11650
1718,4511,11650
1719,4512,11650
1720,4513,11650
1721,4514,11650
1722,4549,11853
1723,4550,11871
1724,4552,11905
1725,4554,11916
1726,4556,11926
1727,4558,11939
1728,4560,11970
1729,4561,11970
1730,4566,11853
1731,4567,11976
1732,4569,11905
1733,4571,11916
1734,4574,11926
1735,4577,11939
1736,4580,11970
1737,4581,11970
1738,4584,11314
1739,4585,2937
1740,4586,2937
1741,4587,5051
1742,4588,5051
1743,4589,11316
1744,4590,11316
1745,4591,8315
1746,4592,8315
1747,4598,11327
1748,4599,11327
1749,4600,7732
1750,4601,7732
1751,4602,7732
1752,4603,1317
1753,4604,1317
1754,4605,1707
1755,4606,1707
1756,4607,11980
1757,4608,11980
1758,4609,10663
1759,4610,2515
1760,4611,7863
1761,4612,11354
1762,4650,12000
1763,4651,12000
1764,4652,12000
1765,4653,12000
1766,4654,12000
1767,4655,12000
1768,4656,12000
1769,4657,12000
1770,4658,12000
1771,4659,12000
1772,4660,12000
1773,4661,12000
1774,4662,12000
1775,4663,12000
1776,4664,12000
1777,4689,12028
1778,4690,12028
1779,4691,12028
1780,4692,12028
1781,4693,12028
1782,4694,12028
1783,4695,12028
1784,4696,11509
1785,4697,12028
1786,4698,11509
1787,4699,12028
1788,4700,11509
1789,4701,12028
1790,4702,12028
1791,4703,11509
1792,4704,12028
1793,4705,11509
1794,4706,11509
1795,4707,11509
1796,4708,11509
1797,4709,11509
1798,4710,11509
1799,4711,11509
1800,4712,11509
1801,4713,11509
1802,4714,11509
1803,4715,11509
1804,4716,11509
1805,4728,6657
1806,4729,6657
1807,4730,6657
1808,4731,6657
1809,4732,6657
1810,4733,6657
1811,4734,6657
1812,4735,6657
1813,4736,6657
1814,4737,6657
1815,4738,6657
1816,4739,6657
1817,4740,6657
1818,4741,6657
1819,4742,6657
1820,4743,6657
1821,4744,12053
1822,4746,12078
1823,4747,12079
1824,4748,12100
1825,4752,10793
1826,4755,12230
1827,4760,12251
1828,4761,11509
1829,4762,12271
1830,4765,12078
1831,4767,12272
1832,4771,10793
1833,4774,12273
1834,4779,12251
1835,4780,11509
1836,4781,12271
1837,4810,12282
1838,4827,12288
1839,4828,12288
1840,5014,12308
1841,5017,12308
1842,5078,12454
1843,5080,12454
1844,5081,12454
1845,5083,12454
1846,5084,12454
1847,5086,12454
1848,5087,12454
1849,5088,12454
1850,5090,12454
1851,5091,12454
1852,5092,12454
1853,5093,12454
1854,5095,12454
1855,5116,12491
1856,5117,12491
1857,5118,12491
1858,5119,12491
1859,5120,12491
1860,5121,12491
1861,5122,12491
1862,5123,12491
1863,5124,12491
1864,5125,12491
1865,5126,12491
1866,5127,12491
1867,5128,12491
1868,5129,12491
1869,5130,12491
1870,5131,12491
1871,5132,12491
1872,5133,12491
1873,5134,12491
1874,5135,12491
1875,5136,12491
1876,5137,12491
1877,5138,12491
1878,5139,12491
1879,5194,12523
1880,5195,12523
1881,5196,12523
1882,5197,12523
1883,5198,12523
1884,5199,12540
1885,5200,12523
1886,5201,12540
1887,5202,12540
1888,5203,12523
1889,5204,12523
1890,5205,12523
1891,5206,12523
1892,5207,12523
1893,5208,12540
1894,5209,12523
1895,5210,12523
1896,5211,12523
1897,5212,12540
1898,5213,12523
1899,5214,12540
1900,5215,12540
1901,5216,12540
1902,5217,12540
1903,5218,12540
1904,5219,12540
1905,5220,12540
1906,5268,7699
1907,5269,12615
1908,5270,12616
1909,5271,12616
1910,5272,12616
1911,5273,12616
1912,5274,12616
1913,5275,12616
1914,5276,1602
1915,5277,12616
1916,5278,12616
1917,5279,12616
1918,5280,12616
1919,5281,12616
1920,5294,12656
1921,5295,8906
1922,5296,8906
1923,5297,8906
1924,5298,8906
1925,5299,8906
1926,5300,8906
1927,5301,8906
1928,5302,8906
1929,5303,8906
1930,5304,8906
1931,5305,8906
1932,5306,8906
1933,5307,8906
1934,5308,8906
1935,5309,8906
1936,5310,12677
1937,5311,12677
1938,5312,12677
1939,5313,12677
1940,5314,4914
1941,5315,4914
1942,5316,4914
1943,5317,4914
1944,5318,4914
1945,5319,4914
1946,5320,4914
1947,5321,4914
1948,5322,4914
1949,5323,4914
1950,5324,4914
1951,5325,4914
1952,5326,4914
1953,5327,4914
1954,5328,4914
1955,5329,4914
1956,5330,4914
1957,5331,4914
1958,5345,2708
1959,5346,2708
1960,5347,2708
1961,5348,2708
1962,5349,2708
1963,5350,2708
1964,5351,2708
1965,5352,2708
1966,5353,2708
1967,5354,2708
1968,5355,2708
1969,5356,2708
1970,5357,2708
1971,5358,2708
1972,5367,12308
1973,5370,11374
1974,5371,11374
1975,5372,11374
1976,5373,11374
1977,5374,11374
1978,5375,11374
1979,5376,11374
1980,5377,11374
1981,5378,11374
1982,5380,11374
1983,5381,11374
1984,5382,11374
1985,5383,11374
1986,5384,11374
1987,5385,11374
1988,5408,12786
1989,5409,12786
1990,5410,12786
1991,5411,12786
1992,5412,12786
1993,5413,12786
1994,5414,12786
1995,5415,12786
1996,5416,12786
1997,5417,12786
1998,5418,12786
1999,5419,12786
2000,5420,12847
2001,5421,12881
2002,5422,12847
2003,5423,12847
2004,5424,12847
2005,5425,12890
2006,5426,12847
2007,5427,12891
2008,5428,12881
2009,5429,12847
2010,5430,12847
2011,5431,12892
2012,5432,12847
2013,5433,12893
2014,5434,12847
2015,5435,12896
2016,5436,12897
2017,5437,12897
2018,5438,12897
2019,5439,12896
2020,5440,12997
2021,5441,12997
2022,5442,12997
2023,5443,12998
2024,5444,12998
2025,5445,12997
2026,5446,12997
2027,5447,12997
2028,5448,12997
2029,5449,12997
2030,5450,13014
2031,5451,12997
2032,5452,12997
2033,5453,12997
2034,5454,12997
2035,5455,12997
2036,5457,12997
2037,5458,12997
2038,5459,12997
2039,5460,13018
2040,5461,13018
2041,5462,13018
2042,5463,13018
2043,5464,13018
2044,5465,13022
2045,5466,13018
2046,5467,13018
2047,5468,13023
2048,5469,13018
2049,5470,13018
2050,5471,13018
2051,5472,13018
2052,5473,13024
2053,5474,13027
2054,5475,13028
2055,5476,13029
2056,5477,13028
2057,5478,13031
2058,5479,13028
2059,5480,13028
2060,5481,13028
2061,5482,13032
2062,5483,13028
2063,5484,13028
2064,5485,13028
2065,5486,13028
2066,5487,12997
2067,5488,12997
2068,5489,12997
2069,5490,12998
2070,5491,12998
2071,5492,12997
2072,5493,12997
2073,5494,12997
2074,5495,12997
2075,5496,12997
2076,5497,13014
2077,5498,12997
2078,5499,12997
2079,5500,12997
2080,5501,12997
2081,5502,12997
2082,5504,12997
2083,5505,12997
2084,5506,12997
2085,5507,2519
2086,5508,2519
2087,5509,2519
2088,5510,2519
2089,5511,13048
2090,5512,13048
2091,5513,13048
2092,5514,13048
2093,5515,13048
2094,5516,13048
2095,5517,13048
2096,5518,13048
2097,5519,13048
2098,5520,13048
2099,5521,13048
2100,5522,13048
2101,5523,13048
2102,5524,13048
2103,5525,2519
2104,5526,2519
2105,5527,13049
2106,5528,13049
2107,5529,2519
2108,5530,2519
2109,5531,2519
2110,5532,2519
2111,5533,13052
2112,5534,13052
2113,5535,2519
2114,5536,2519
2115,5537,13054
2116,5538,2519
2117,5539,13055
2118,5540,13055
2119,5541,2519
2120,5542,2519
2121,5543,13049
2122,5544,13049
2123,5545,2519
2124,5546,2519
2125,5547,2519
2126,5548,2519
2127,5549,13052
2128,5550,13052
2129,5551,2519
2130,5552,2519
2131,5553,2519
2132,5554,13055
2133,5555,13055
2134,5556,2519
2135,5567,13074
2136,5568,13074
2137,5570,13114
2138,5584,13074
2139,5585,13074
2140,5590,13114
2141,5594,12897
2142,5595,12897
2143,5596,12897
2144,5597,12897
2145,5598,12840
2146,5599,12840
2147,5600,12840
2148,5601,12840
2149,5602,11930
2150,5607,10562
2151,5608,10562
2152,5609,10562
2153,5610,10562
2154,5611,10562
2155,5612,10562
2156,5613,10562
2157,5614,10562
2158,5615,10562
2159,5616,10562
2160,5617,10562
2161,5618,10562
2162,5619,10562
2163,5620,10562
2164,5621,10562
2165,5622,10562
2166,5623,10562
2167,5624,10562
2168,5625,10562
2169,5626,13018
2170,5627,13018
2171,5628,13018
2172,5629,13018
2173,5630,13018
2174,5631,13018
2175,5632,13022
2176,5633,13018
2177,5634,13018
2178,5635,13018
2179,5636,13018
2180,5637,13018
2181,5638,12840
2182,5639,13138
2183,5640,13138
2184,5641,12840
2185,5642,13139
2186,5643,13139
2187,5644,12840
2188,5645,12840
2189,5646,13140
2190,5647,13140
2191,5648,12840
2192,5649,13143
2193,5649,1877
2194,5649,12842
2195,5650,13143
2196,5650,12842
2197,5650,1877
2198,5651,12840
2199,5652,12840
2200,5653,12840
2201,5654,12840
2202,5655,13151
2203,5656,11930
2204,5657,11930
2205,5658,11930
2206,5659,11930
2207,5660,11930
2208,5661,11930
2209,5662,11930
2210,5663,11930
2211,5664,11930
2212,5665,11930
2213,5666,11930
2214,5667,11930
2215,5668,11930
2216,5683,8469
2217,5699,5118
2218,5700,5118
2219,5701,5118
2220,5702,5118
2221,5703,5118
2222,5704,5118
2223,5705,13209
2224,5706,5118
2225,5707,13210
2226,5708,5122
2227,5709,13211
2228,5710,13211
2229,5711,5118
2230,5712,5118
2231,5713,13213
2232,5714,5118
2233,5715,5118
2234,5716,5118
2235,5717,5118
2236,5718,5118
2237,5719,5118
2238,5720,13209
2239,5721,5118
2240,5722,13210
2241,5723,5118
2242,5724,13211
2243,5725,5118
2244,5726,5118
2245,5727,5118
2246,5728,5118
2247,5729,5118
2248,5748,13239
2249,5749,13240
2250,5756,11093
2251,5806,534
2252,5807,534
2253,5808,534
2254,5809,534
2255,5810,534
2256,5811,534
2257,5812,534
2258,5813,534
2259,5814,534
2260,5815,534
2261,5816,534
2262,5817,534
2263,5818,534
2264,5831,13325
2265,5840,13326
2266,5855,13028
2267,5868,13028
2268,5869,13028
2269,5870,13029
2270,5871,13028
2271,5872,13027
2272,5873,13028
2273,5874,13028
2274,5875,13028
2275,5876,13031
2276,5877,13028
2277,5878,13028
2278,5879,13032
2279,5880,13028
2280,5881,13028
2281,5882,13028
2282,5883,13028
2283,5884,13028
2284,5885,13029
2285,5886,13028
2286,5887,13028
2287,5888,13028
2288,5915,4807
2289,5916,4807
2290,5917,4807
2291,5918,4807
2292,5919,4807
2293,5920,13379
2294,5921,4807
2295,5922,4807
2296,5923,4807
2297,5924,4807
2298,5925,4807
2299,5926,4807
2300,5927,4807
2301,5928,4807
2302,5929,13385
2303,5930,13385
2304,5931,13386
2305,5932,13387
2306,5933,13387
2307,5934,13391
2308,5935,13394
2309,5936,13387
2310,5937,13385
2311,5938,13386
2312,5939,13386
2313,5940,13387
2314,5941,13395
2315,5942,13396
2316,5943,13386
2317,5944,13385
2318,5945,13385
2319,5946,13385
2320,5947,13398
2321,5948,13385
2322,5949,13385
2323,5950,13398
2324,5951,13385
2325,5952,13385
2326,5953,13398
2327,5954,13398
2328,5955,13398
2329,5956,13396
2330,5957,13412
2331,5958,13385
2332,5959,13387
2333,5960,13385
2334,5961,13396
2335,5962,13385
2336,5963,13385
2337,5964,13385
2338,5965,13387
2339,5966,13387
2340,5967,13395
2341,5968,13395
2342,5969,13385
2343,5970,13387
2344,5971,13385
2345,5972,13386
2346,5973,13386
2347,5974,13387
2348,5975,13395
2349,5976,13394
2350,5977,13396
2351,5978,13386
2352,5979,13385
2353,5980,13385
2354,5981,13385
2355,5984,13419
2356,5987,13421
2357,5995,13422
2358,5998,13434
2359,5999,13434
2360,6000,13434
2361,6001,13434
2362,6002,13434
2363,6003,13434
2364,6004,13437
2365,6008,13493
2366,6010,13495
2367,6011,13509
2368,6012,13535
2369,6014,13538
2370,6016,13568
2371,6020,13495
2372,6024,13509
2373,6027,13535
2374,6028,13437
2375,6031,13568
2376,6032,13538
2377,6036,13493
2378,6041,13595
2379,6042,13595
2380,6043,13595
2381,6044,13595
2382,6045,13595
2383,6046,13595
2384,6047,13595
2385,6048,13595
2386,6049,13595
2387,6050,13595
2388,6051,13595
2389,6052,13595
2390,6053,13595
2391,6054,13609
2392,6055,13609
2393,6056,13609
2394,6057,13609
2395,6058,13609
2396,6059,13609
2397,6060,13609
2398,6061,13609
2399,6062,13609
2400,6063,13609
2401,6064,13609
2402,6065,13609
2403,6066,13609
2404,6067,13609
2405,6068,13609
2406,6069,13611
2407,6070,13611
2408,6071,13611
2409,6072,13611
2410,6073,13611
2411,6074,13611
2412,6075,13611
2413,6076,13611
2414,6077,13611
2415,6078,13611
2416,6079,13611
2417,6080,13611
2418,6081,13611
2419,6082,13611
2420,6083,13611
2421,6084,13611
2422,6085,13611
2423,6086,13611
2424,6087,13613
2425,6088,13611
2426,6089,13611
2427,6090,13611
2428,6091,13611
2429,6092,13611
2430,6093,13611
2431,6094,13611
2432,6095,13611
2433,6095,11980
2434,6096,13611
2435,6097,13611
2436,6098,13611
2437,6099,13611
2438,6100,13611
2439,6101,13613
2440,6102,13611
2441,6103,13611
2442,6104,10793
2443,6106,6657
2444,6107,13648
2445,6108,13652
2446,6109,13653
2447,6121,5295
2448,6122,5295
2449,6123,5295
2450,6124,5295
2451,6125,5295
2452,6126,5295
2453,6127,5295
2454,6128,5295
2455,6129,5295
2456,6130,5295
2457,6131,5295
2458,6132,11093
2459,6133,11093
2460,6136,11093
2461,6137,11093
2462,6138,11093
2463,6139,11093
2464,6140,11093
2465,6141,11093
2466,6142,11093
2467,6143,11093
2468,6144,11093
2469,6145,13695
2470,6146,13695
2471,6147,13701
2472,6148,13701
2473,6149,13701
2474,6150,13701
2475,6151,13701
2476,6152,13701
2477,6153,13701
2478,6154,13701
2479,6155,13701
2480,6156,13701
2481,6157,13701
2482,6158,13701
2483,6159,13701
2484,6160,13701
2485,6161,13701
2486,6162,13722
2487,6163,13722
2488,6164,13722
2489,6165,13722
2490,6166,13722
2491,6167,13722
2492,6168,13722
2493,6169,13722
2494,6170,13722
2495,6171,13722
2496,6172,13722
2497,6173,13722
2498,6174,13722
2499,6175,13722
2500,6176,13735
2501,6177,13735
2502,6178,13735
2503,6179,13735
2504,6180,13735
2505,6181,13735
2506,6182,13735
2507,6183,13735
2508,6184,13735
2509,6185,13735
2510,6186,13735
2511,6187,13735
2512,6188,13735
2513,6189,8265
2514,6190,13735
2515,6191,8265
2516,6192,8265
2517,6193,8265
2518,6194,8265
2519,6195,8265
2520,6196,8265
2521,6197,8265
2522,6198,8265
2523,6199,8265
2524,6200,8265
2525,6201,8265
2526,6202,8265
2527,6203,8265
2528,6204,8265
2529,6205,8265
2530,6206,8265
2531,6207,8265
2532,6208,8265
2533,6209,8265
2534,6210,8265
2535,6211,8265
2536,6212,8265
2537,6213,8265
2538,6214,8265
2539,6215,8265
2540,6216,8265
2541,6217,8265
2542,6218,8265
2543,6219,8265
2544,6220,8265
2545,6221,8265
2546,6222,8265
2547,6223,8265
2548,6224,8265
2549,6225,8265
2550,6226,8265
2551,6227,8265
2552,6228,8265
2553,6229,8265
2554,6230,8265
2555,6231,8265
2556,6232,8265
2557,6233,8265
2558,6234,13758
2559,6235,13763
2560,6246,13777
2561,6247,13778
2562,6248,11093
2563,6249,11093
2564,6250,11093
2565,6251,11093
2566,6252,6658
2567,6253,6657
2568,6254,13781
2569,6255,13781
2570,6256,13781
2571,6257,13781
2572,6258,13781
2573,6259,13781
2574,6260,13781
2575,6261,13781
2576,6262,13781
2577,6263,13781
2578,6264,13781
2579,6265,13781
2580,6266,13786
2581,6267,13790
2582,6268,13791
2583,6270,13790
2584,6271,11042
2585,6273,13795
2586,6275,13796
2587,6276,13797
2588,6277,13798
2589,6278,13653
2590,6279,2937
2591,6289,1710
2592,6290,13800
2593,6293,13701
2594,6294,13701
2595,6295,13701
2596,6296,13701
2597,6297,13701
2598,6298,13701
2599,6299,13701
2600,6300,13701
2601,6301,13701
2602,6302,13701
2603,6303,13701
2604,6304,13701
2605,6305,13701
2606,6306,13701
2607,6307,13848
2608,6308,13854
2609,6309,13854
2610,6310,13855
2611,6311,13867
2612,6312,13854
2613,6313,13854
2614,6314,13854
2615,6315,13854
2616,6316,13907
2617,6317,13911
2618,6318,13854
2619,6319,13854
2620,6320,13854
2621,6321,13867
2622,6322,13854
2623,6323,13848
2624,6324,13854
2625,6325,13907
2626,6326,13854
2627,6327,13855
2628,6328,13911
2629,6329,13854
2630,6330,13942
2631,6331,13854
2632,6332,13942
2633,6333,13701
2634,6334,10773
2635,6337,14021
2636,6339,14028
2637,6346,14034
2638,6348,14035
2639,6349,14021
2640,6351,14028
2641,6352,14036
2642,6354,14036
2643,6356,14037
2644,6362,14040
2645,6363,14035
2646,6366,14040
2647,6367,14034
2648,6370,13701
2649,6371,14053
2650,6372,13701
2651,6373,13701
2652,6374,14054
2653,6375,13701
2654,6376,14055
2655,6377,14056
2656,6378,13701
2657,6379,13701
2658,6380,13701
2659,6381,13701
2660,6382,14058
2661,6383,14059
2662,6384,13701
2663,6385,13701
2664,6386,13701
2665,6387,11093
2666,6393,14075
2667,6394,4807
2668,6397,14078
2669,6398,14082
2670,6399,14083
2671,6400,14087
2672,6402,14090
2673,6403,14090
2674,6404,14090
2675,6405,14090
2676,6406,14090
2677,6407,14090
2678,6408,14090
2679,6409,14090
2680,6410,14090
2681,6411,14090
2682,6412,14090
2683,6413,14090
2684,6414,14090
2685,6415,14121
2686,6416,14121
2687,6417,14121
2688,6418,14121
2689,6419,14121
2690,6420,14121
2691,6421,14121
2692,6422,14121
2693,6423,14121
2694,6424,14121
2695,6425,14121
2696,6426,14121
2697,6427,14121
2698,6428,14121
2699,6429,14121
2700,6430,14121
2701,6431,14121
2702,6432,14121
2703,6433,14122
2704,6434,14123
2705,6435,14124
2706,6437,14125
2707,6438,11374
2708,6439,11374
2709,6440,11374
2710,6441,11374
2711,6442,11374
2712,6443,11374
2713,6444,11374
2714,6445,11374
2715,6446,11374
2716,6447,11374
2717,6448,11374
2718,6449,11374
2719,6450,11374
2720,6451,11374
2721,6452,11374
2722,6453,11374
2723,6454,11374
2724,6455,11374
2725,6456,11374
2726,6457,11374
2727,6458,11374
2728,6460,11374
2729,6461,11374
2730,6462,11374
2731,6463,11374
2732,6464,11374
2733,6465,11374
2734,6466,11374
2735,6467,11374
2736,6468,11374
2737,6469,11374
2738,6470,11374
2739,6471,11374
2740,6472,11374
2741,6473,11374
2742,6474,14225
2743,6475,12997
2744,6482,14230
2745,6483,14232
2746,6521,14275
2747,6524,14275
2748,6533,11093
2749,6534,11093
2750,6535,11093
2751,6536,11093
2752,6537,14284
2753,6538,11093
2754,6539,11093
2755,6540,11093
2756,6541,11093
2757,6542,11093
2758,6543,11093
2759,6544,11093
2760,6545,11093
2761,6546,11093
2762,6547,11093
2763,6548,11093
2764,6549,11093
2765,6550,11093
2766,6551,14285
2767,6552,14285
2768,6553,14285
2769,6554,14289
2770,6555,14289
2771,6556,14289
2772,6568,14289
2773,6574,14317
2774,6575,14317
2775,6577,14322
2776,6578,14322
2777,6579,14322
2778,6580,14322
2779,6581,14322
2780,6582,14322
2781,6584,14322
2782,6585,14322
2783,6586,14322
2784,6587,14322
2785,6588,14322
2786,6589,14322
2787,6590,14322
2788,6603,14329
2789,6614,14330
2790,6615,14341
2791,6615,14331
2792,6617,14342
2793,6618,14342
2794,6623,14344
2795,6625,14345
2796,6629,14342
2797,6630,14342
2798,6631,14345
2799,6632,14349
2800,6633,14371
2801,6634,14373
2802,6635,14374
2803,6636,14453
2804,6637,13385
2805,6638,14454
2806,6639,13387
2807,6640,13385
2808,6641,14461
2809,6642,13385
2810,6643,13387
2811,6644,14462
2812,6645,13385
2813,6646,13385
2814,6647,14463
2815,6648,13385
2816,6654,14342
2817,6655,14342
2818,6660,14344
2819,6662,14345
2820,6666,14342
2821,6704,14485
2822,6705,14485
2823,6706,14485
2824,6707,14485
2825,6708,14485
2826,6709,14485
2827,6710,14485
2828,6711,14485
2829,6712,14485
2830,6713,14485
2831,6714,14485
2832,6715,14485
2833,6716,14485
2834,6717,14487
2835,6721,14491
2836,6725,14492
2837,6728,14516
2838,6731,11559
2839,6732,11559
2840,6733,11559
2841,6734,11559
2842,6735,11559
2843,6736,11559
2844,6737,11559
2845,6738,11559
2846,6739,11559
2847,6740,11559
2848,6741,11559
2849,6742,11559
2850,6743,11559
2851,6744,11559
2852,6745,11559
2853,6775,14565
2854,6776,14571
2855,6777,14575
2856,6790,14565
2857,6791,14571
2858,6792,14575
2859,6793,11527
2860,6794,11527
2861,6795,11527
2862,6796,11527
2863,6797,11527
2864,6798,11527
2865,6799,11527
2866,6800,11527
2867,6801,11527
2868,6802,11527
2869,6803,11527
2870,6804,11527
2871,6805,11527
2872,6806,11527
2873,6807,14591
2874,6808,14592
2875,6811,10987
2876,6812,10987
2877,6813,10987
2878,6814,10987
2879,6815,10987
2880,6816,10987
2881,6817,10987
2882,6818,10987
2883,6819,10987
2884,6820,10987
2885,6821,10987
2886,6822,10987
2887,6823,10987
2888,6824,10987
2889,6861,14625
2890,6862,14626
2891,6863,14627
2892,6864,14631
2893,6866,14632
2894,6891,641
2895,6894,642
2896,6901,5179
2897,6902,5179
2898,6903,12090
2899,6904,9557
2900,6905,9557
2901,6905,9556
2902,6911,11815
2903,6912,11815
2904,6913,11815
2905,6914,14676
2906,6915,14676
2907,6916,14675
2908,6917,14676
2909,6918,14676
2910,6919,14676
2911,6920,14676
2912,6921,14676
2913,6931,3825
2914,6931,1412
2915,6932,3825
2916,6933,1412
2917,6933,3825
2918,6968,14714
2919,6969,14714
2920,6970,14714
2921,6971,14714
2922,6972,14714
2923,6973,14714
2924,6974,14714
2925,6975,14714
2926,6976,14714
2927,6977,14714
2928,6978,14714
2929,6979,14714
2930,6980,14714
2931,6981,14714
2932,6987,14331
2933,6988,14331
2934,7003,14331
2935,7004,14331
2936,7005,14331
2937,7006,14331
2938,7007,14331
2939,7008,14331
2940,7009,1373
2941,7011,14843
2942,7012,14843
2943,7013,14843
2944,7014,14843
2945,7015,14843
2946,7016,14843
2947,7017,14843
2948,7018,14843
2949,7019,14843
2950,7020,14843
2951,7021,14843
2952,7022,14843
2953,7023,14843
2954,7024,14843
2955,7065,5146
2956,7066,1376
2957,7067,1377
2958,7068,9822
2959,7069,14332
2960,7070,14334
2961,7071,14333
2962,7072,3030
2963,7073,6603
2964,7074,14096
2965,7075,9168
2966,7076,359
2967,7077,359
2968,7078,359
2969,7079,359
2970,7080,359
2971,7081,359
2972,7082,359
2973,7083,359
2974,7084,359
2975,7085,359
2976,7086,359
2977,7087,359
2978,7088,359
2979,7089,5146
2980,7091,359
2981,7092,359
2982,7093,1076
2983,7094,7433
2984,7095,13611
2985,7096,14231
2986,7097,14231
2987,7098,14231
2988,7099,14231
2989,7100,14231
2990,7101,14231
2991,7102,14231
2992,7103,14231
2993,7104,14231
2994,7105,14231
2995,7106,14231
2996,7107,14231
2997,7108,14231
2998,7109,14231
2999,7110,14231
3000,7148,2706
3001,7150,10551
3002,7152,12790
3003,7164,7850
3004,7165,13611
3005,7166,14676
3006,7167,14676
3007,7168,14676
3008,7169,4212
3009,7170,14676
3010,7171,8344
3011,7172,8344
3012,7173,8344
3013,7174,8344
3014,7175,8344
3015,7176,8344
3016,7177,8344
3017,7178,8344
3018,7179,8344
3019,7180,8344
3020,7181,8344
3021,7182,8344
3022,7183,8344
3023,7184,8344
3024,7185,8344
3025,7186,8344
3026,7187,8344
3027,7188,8344
3028,7189,8344
3029,7190,8344
3030,7191,8344
3031,7192,14977
3032,7193,14977
3033,7194,14977
3034,7195,14977
3035,7196,14977
3036,7197,14977
3037,7198,14977
3038,7199,14977
3039,7200,14977
3040,7201,14977
3041,7202,14977
3042,7212,13188
3043,7214,13385
3044,7215,14922
3045,7216,14920
3046,7217,13387
3047,7218,645
3048,7219,13385
3049,7220,14920
3050,7221,13387
3051,7222,13385
3052,7223,13132
3053,7224,644
3054,7225,13387
3055,7226,13385
3056,7227,13385
3057,7229,5481
3058,7230,5481
3059,7231,5481
3060,7232,5481
3061,7233,5481
3062,7234,5481
3063,7235,5481
3064,7236,5481
3065,7237,5481
3066,7238,5480
3067,7239,5481
3068,7240,5481
3069,7241,5481
3070,7242,5481
3071,7243,5481
3072,7244,5481
3073,7245,5481
3074,7246,5481
3075,7247,5481
3076,7248,5481
3077,7249,5481
3078,7250,5481
3079,7251,5480
3080,7252,5481
3081,7253,11474
3082,7260,4824
3083,7261,4824
3084,7262,4824
3085,7263,4824
3086,7264,4824
3087,7265,4824
3088,7266,4824
3089,7267,4824
3090,7268,4824
3091,7269,4824
3092,7270,4824
3093,7271,6678
3094,7272,12790
3095,7273,12790
3096,7274,12790
3097,7275,12790
3098,7276,12790
3099,7277,12790
3100,7278,12790
3101,7279,12790
3102,7280,12790
3103,7281,12790
3104,7282,12790
3105,7283,12790
3106,7284,12790
3107,7285,12790
3108,7286,12790
3109,7287,12790
3110,7288,12790
3111,7289,12790
3112,7290,12790
3113,7291,15054
3114,7292,15054
3115,7293,1412
3116,7294,6658
3117,7295,9963
3118,7296,9963
3119,7300,221
3120,7316,5481
3121,7317,5481
3122,7318,5481
3123,7319,5481
3124,7320,5481
3125,7321,5481
3126,7322,5481
3127,7323,5481
3128,7330,4824
3129,7331,4824
3130,7332,4824
3131,7333,4824
3132,7334,4824
3133,7335,11093
3134,7336,11230
3135,7337,5294
3136,7338,12790
3137,7339,12790
3138,7340,12790
3139,7341,12790
3140,7342,12790
3141,7343,12790
3142,7344,15085
3143,7345,15085
3144,7346,15085
3145,7347,15085
3146,7348,15085
3147,7349,15085
3148,7350,15085
3149,7351,15085
3150,7352,15085
3151,7353,15085
3152,7354,15085
3153,7355,15085
3154,7356,15085
3155,7385,12790
3156,7386,5481
3157,7387,5481
3158,7388,12790
3159,7389,12790
3160,7390,12790
3161,7391,12790
3162,7392,9964
3163,7393,9964
3164,7394,9964
3165,7395,9964
3166,7396,9964
3167,7397,9964
3168,7398,9964
3169,7399,9964
3170,7400,9964
3171,7401,9964
3172,7402,9964
3173,7409,4886
3174,7410,4886
3175,7411,4886
3176,7412,4886
3177,7413,4886
3178,7414,4886
3179,7415,4886
3180,7416,4886
3181,7417,4886
3182,7418,4886
3183,7419,4886
3184,7420,4886
3185,7421,4886
3186,7422,4886
3187,7423,7579
3188,7424,5055
3189,7425,7579
3190,7426,7579
3191,7427,7579
3192,7428,7579
3193,7429,7579
3194,7430,7579
3195,7431,7579
3196,7432,7579
3197,7433,7579
3198,7434,7579
3199,7435,7579
3200,7436,7579
3201,7437,7579
3202,7438,7579
3203,7439,7579
3204,7440,7579
3205,7492,1421
3206,7493,1421
3207,7494,1421
3208,7495,1421
3209,7496,1421
3210,7497,1421
3211,7498,1421
3212,7499,1421
3213,7500,1421
3214,7501,1421
3215,7502,1421
3216,7503,1421
3217,7504,1421
3218,7505,1421
3219,7533,15144
3220,7535,15145
3221,7545,1712
3222,7546,1712
3223,7547,1712
3224,7548,1712
3225,7549,1712
3226,7550,1712
3227,7551,1712
3228,7552,1712
3229,7553,1712
3230,7554,1712
3231,7555,1712
3232,7557,1712
3233,7558,1712
3234,7616,4893
3235,7617,4893
3236,7618,4893
3237,7619,15413
3238,7619,4893
3239,7620,4893
3240,7621,4893
3241,7622,4894
3242,7622,4893
3243,7623,4895
3244,7623,4893
3245,7624,4893
3246,7625,4893
3247,7626,4893
3248,7626,4896
3249,7627,4893
3250,7627,4896
3251,7628,4893
3252,7629,4897
